products_id,model,ean,name,description,dimension,price,delivery_code,quantity,categories,options,minimum_order_quantity,image_url
9346,FY356,5055071658938,Glitter Flower Fairy Figurine in a Mini Gift Bag,<p>Glitter Flower Fairy Figurine in a Mini Gift Bag</p><p>If you like fantasy gifts and collectables then check out our fairy and unicorn range.</p><p>With the designs taking inspirations from folklore flora and fauna there is a great mix of styles and sizes of to choose from. Each piece is made from resin and hand painted making them individual and unique the perfect gift for all the family.</p>,Fairy Height 7cm Width 6cm Bag 9 x 6.5 x 4cm,2.02,A,1420,32|9046|100580,,1,http://www.puckator-dropship.co.uk/gifts/images/FY356_001.jpg
9351,FY361,5055071659027,Glitter Flower Fairy Waterball Ornament,<p>Glitter Flower Fairy Waterball Ornament</p><p>If you like fantasy gifts and collectables then check out our fairy and unicorn range.</p><p>With the designs taking inspirations from folklore flora and fauna there is a great mix of styles and sizes of to choose from. Each piece is made from resin and hand painted making them individual and unique the perfect gift for all the family.</p>,Height 8 - 9cm Width 9 - 10cm Depth 5cm,3.98,D,369,32|100009,Only Available Assorted,1,http://www.puckator-dropship.co.uk/gifts/images/FY361_001.jpg
12603,MAT02,5055071702945,Coir Door Mat - Cats,<p>Coir Door Mat - Cats</p><p>Every home needs a door mat so check out our collection of coir door mats.</p><p>Made from robust natural coir fibre with a durable rubber backing these will last for ages and withstand the busiest households.</p><p>With the variety of designs available we know you will find the one for you.</p>,Height 1cm Width 75cm Depth 45cm,6.66,K,48,9054|100530,,1,http://www.puckator-dropship.co.uk/gifts/images/MAT02_001.jpg
12687,PUR21,5055071702778,Fun Mini Coin Purse - Union Flag Design,<p>Fun Mini Coin Purse - Union Flag Design</p><p>If you like your gifts funky and practical then look no further than our range of purses.</p><p>Made from a durable fabric with a metal tic tac top these are ideal for kids and adults of all ages.</p>,Height 8cm Width 9.5cm Depth 2cm,1.29,Z,1607,100561|100575,,1,http://www.puckator-dropship.co.uk/gifts/images/PUR21_001.jpg
13066,PEN84,5055071707346,Funky Flamingo Pen,<p>Funky Flamingo Pen</p><p>Need a funky pen that looks great and fits into your pocket or handbag then look no further. These great gift items are colourful and come in a variety of unusual designs.</p><p>These durable little pens are made from plastic and have a black biro inside. They are perfect when you are on the go at home or in the office.</p>,Length 12cm Width 2cm Depth 2cm,1.06,Z,3110,9060|9180,,1,http://www.puckator-dropship.co.uk/gifts/images/PEN84_001.jpg
13523,UNI19,5055071710674,Decorative Unicorn Bust Ornament,<p>Decorative Unicorn Bust Ornament</p><p>If you like fantasy gifts and collectables then check out our fairy and unicorn range.</p><p>With the designs taking inspirations from folklore flora and fauna there is a great mix of styles and sizes of to choose from. Each piece is made from resin and hand painted making them individual and unique the perfect gift for all the family.</p>,Height 12cm Width 10cm Depth 4.5cm,2.35,C,815,9046,Only Available Assorted,1,http://www.puckator-dropship.co.uk/gifts/images/UNI19_001.jpg
10845,ELE08,5055071671029,Cute Mini Collectable Elephant Incense Stick Holder,<p>Cute Mini Collectable Elephant Incense Stick Holder</p><p>Mini collectables are a great item for all ages and we have a fantastic selection to choose from.</p><p>Not only are they value for money there is something for everyone plus they make ideal party favour gifts and stock fillers.</p>,Height 5cm Width 8cm Depth 3cm,1.51,A,3425,33|9060,,1,http://www.puckator-dropship.co.uk/gifts/images/ELE08_001.jpg
10846,ELE09,5055071671036,Cute Mini Collectable Glitter Elephant,<p>Cute Mini Collectable Glitter Elephant</p><p>Mini collectables are a great item for all ages and we have a fantastic selection to choose from.</p><p>Not only are they value for money there is something for everyone plus they make ideal party favour gifts and stock fillers.</p>,Height 4cm Width 4.5cm Depth 2.5cm,1.01,A,4989,33|9060,,1,http://www.puckator-dropship.co.uk/gifts/images/ELE09_001.jpg
10855,LON54,5055071662652,Novelty Ceramic Police Box Mug,<p>Novelty Ceramic Police Box Mug</p><p>Our shaped handle mugs are novelty and come in a great range of themes and designs. They are all food safe but cannot be used in the dishwasher or microwave.</p><p>Made from ceramics they will definitely be a talking point at the dinner table or in the office canteen.</p>,Height 10.5cm Width 14.5cm Depth 9.5cm,3.34,E,1449,100175|100575,,1,http://www.puckator-dropship.co.uk/gifts/images/LON54_001.jpg
13763,MUG210,5055071710773,Fun Hair Drier Shaped Handle Ceramic Mug,<p>Fun Hair Drier Shaped Handle Ceramic Mug</p><p>Our shaped handle mugs are novelty and come in a great range of themes and designs. They are all food safe but cannot be used in the dishwasher or microwave.</p><p>Made from ceramics they will definitely be a talking point at the dinner table or in the office canteen.</p>,Height 12cm Width 15.5cm Depth 8cm,3.08,E,716,100175,Only Available Assorted,1,http://www.puckator-dropship.co.uk/gifts/images/MUG210_001.jpg
10915,BALL01,5055071671791,Decorative Mystical 5cm Crystal Ball with Stand,<p>Decorative Mystical 5cm Crystal Ball with Stand</p><p>Created by Lisa Parker our range of mystical crystal balls are a beautiful gifts for any fantasy collector.</p><p>Made from solid glass they come in a matching gift box complete with a glass display stand. Please Note - With any decorative glass item they can concentrate light into hot spots so we recommend our crystal balls are kept covered or out of direct sunlight.</p>,Diameter 5cm Stand 2.5 x 25 x 1.5cm,2.86,C,854,9084,,1,http://www.puckator-dropship.co.uk/gifts/images/BALL01_001.jpg
10916,BALL02,5055071671807,Decorative Mystical 7.5cm Crystal Ball with Stand,<p>Decorative Mystical 7.5cm Crystal Ball with Stand</p><p>Created by Lisa Parker our range of mystical crystal balls are a beautiful gifts for any fantasy collector.</p><p>Made from solid glass they come in a matching gift box complete with a glass display stand.  Please Note - With any decorative glass item they can concentrate light into hot spots so we recommend our crystal balls are kept covered or out of direct sunlight.</p>,Diameter 7.5cm Stand 3 x 3 x 1.5cm,4.76,H,448,9084,,1,http://www.puckator-dropship.co.uk/gifts/images/BALL02_001.jpg
10917,BALL03,5055071671814,Decorative Mystical 10cm Crystal Ball with Stand,<p>Decorative Mystical 10cm Crystal Ball with Stand</p><p>Created by Lisa Parker our range of mystical crystal balls are a beautiful gifts for any fantasy collector.</p><p>Made from solid glass they come in a matching gift box complete with a glass display stand.  Please Note - With any decorative glass item they can concentrate light into hot spots so we recommend our crystal balls are kept covered or out of direct sunlight.</p>,Diameter 10cm Stand 6 x 6 x 3.5cm,13.44,K,103,9084,,1,http://www.puckator-dropship.co.uk/gifts/images/BALL03_001.jpg
13772,SMUG104,5055071710889,Fun Garden Wellington Shaped Handle Ceramic Mug,<p>Fun Garden Wellington Shaped Handle Ceramic Mug</p><p>Our shaped handle mugs are novelty and come in a great range of themes and designs. They are all food safe but cannot be used in the dishwasher or microwave.</p><p>Made from ceramics they will definitely be a talking point at the dinner table or in the office canteen.</p>,Height 10.5cm Width 13.5cm Depth 8.5cm,3.08,E,57,100175,,1,http://www.puckator-dropship.co.uk/gifts/images/SMUG104_001.jpg
13613,MUG212,5055071710797,Novelty Lion Head Shaped Ceramic Mug,<p>Novelty Lion Head Shaped Ceramic Mug</p><p>Our shaped handle mugs are novelty and come in a great range of themes and designs. They are all food safe but cannot be used in the dishwasher or microwave.</p><p>Made from ceramics they will definitely be a talking point at the dinner table or in the office canteen.</p>,Height 10cm Width 16cm Depth 13.5cm,3.81,G,757,9060|100175,,1,http://www.puckator-dropship.co.uk/gifts/images/MUG212_001.jpg
13611,MUG218,5055071710919,Novelty Skull Head Union Flag Ceramic Mug,<p>Novelty Skull Head Union Flag Ceramic Mug</p><p>Our shaped handle mugs are novelty and come in a great range of themes and designs. They are all food safe but cannot be used in the dishwasher or microwave.</p><p>Made from ceramics they will definitely be a talking point at the dinner table or in the office canteen.</p>,Height 10.5cm Width 12.5cm Depth 12.5cm,3.81,F,1338,100175|100575,,1,http://www.puckator-dropship.co.uk/gifts/images/MUG218_001.jpg
12855,WS136B,5055071644641,Tiered Egg Shaped Display Stand,<p>Tiered Egg Shaped Display Stand</p><p>Mini collectable and trinket display stands are a great displaying all your favourite items. There are loads of themes to choose from so we know you will find one just for you.</p><p>Made from resin they are strong and durable and will look great with all your treasures displayed on the different layers and levels. The resin is suitable for outdoors but if left in an exposed location the paint finish may start to weather.</p>,Height 20cm Depth 18cm Width 17cm,7.84,I,24,9084,,1,http://www.puckator-dropship.co.uk/gifts/images/WS136B_001.jpg
11196,SMUG09,5055071683527,Novelty Sealife Design Clown Fish Shaped Handle Ceramic Mug,<p>Novelty Sealife Design Clown Fish Shaped Handle Ceramic Mug</p><p>Our shaped handle mugs are novelty and come in a great range of themes and designs. They are all food safe but cannot be used in the dishwasher or microwave.</p><p>Made from ceramics they will definitely be a talking point at the dinner table or in the office canteen.</p>,Height 13cm Width 13cm Depth 8.5cm,3.08,E,385,9059|100175,,1,http://www.puckator-dropship.co.uk/gifts/images/SMUG09_001.jpg
12959,MIN25,5055071704956,Decorative Glass Hanging Crystal - Medium,<p>Decorative Glass Hanging Crystal - Medium</p><p>Created by Lisa Parker our range of mystical crystals are a beautiful gifts for any fantasy collector.</p><p>Made from solid glass they come in a matching gift box. Please Note - With any decorative glass item they can concentrate light into hot spots so we recommend our crystals are kept covered or out of direct sunlight.</p>,Height 6cm Width 6cm Depth 6cm,2.35,D,273,100322,,1,http://www.puckator-dropship.co.uk/gifts/images/MIN25_001.jpg
11490,FF30,5055071686184,Funky Novelty Dancing Queen Design Solar Pal,<p>Funky Novelty Dancing Queen Design Solar Pal</p><p>Our range of solar pals a perfect gift for all the family. Made from plastic they have a built in solar panel that does not need batteries they just need a sunny window sill to get them dancing and waving.</p><p>With the range of designs available there is something for everyone. They are not a toy but are CE marked due to small parts.</p>,Height 10cm Width 5cm Depth 6cm,1.90,A,4599,100530|100575,,1,http://www.puckator-dropship.co.uk/gifts/images/FF30_001.jpg
11563,GAN06,5055071688140,Decorative Gold and Red 14cm Ganesh Statue,<p>Decorative Gold and Red 14cm Ganesh Statue</p><p>Buddha and Ganesh figures and figurines have many different meanings in many cultures and with our selection of collectable ornaments you will find something for every taste.</p><p>Whether you are using it for spiritual or decorative purposes there is a great range to choose from and being made from resin they are intricate in design.</p>,Height 14cm Width 9cm Depth 8.5cm,4.42,D,347,33,,1,http://www.puckator-dropship.co.uk/gifts/images/GAN06_001.jpg
13773,SMUG106,5055071712647,Fun Nail Varnish Shaped Handle Ceramic Mug,<p>Fun Nail Varnish Shaped Handle Ceramic Mug</p><p>Our shaped handle mugs are novelty and come in a great range of themes and designs. They are all food safe but cannot be used in the dishwasher or microwave.</p><p>Made from ceramics they will definitely be a talking point at the dinner table or in the office canteen.</p>,Height 10.5cm Width 12.5cm Depth 8.5cm,3.08,E,1372,100175,,1,http://www.puckator-dropship.co.uk/gifts/images/SMUG106_001.jpg
11761,SMUG21,5055071687730,Ceramic Safari Printed Mug with Elephant Head Handle,<p>Ceramic Safari Printed Mug with Elephant Head Handle</p><p>Our shaped handle mugs are novelty and come in a great range of themes and designs. They are all food safe but cannot be used in the dishwasher or microwave.</p><p>Made from ceramics they will definitely be a talking point at the dinner table or in the office canteen.</p>,Height 10.5cm Width 11.5cm Depth 8.5cm,3.08,F,2726,9060|100175,,1,http://www.puckator-dropship.co.uk/gifts/images/SMUG21_001.jpg
11762,SMUG22,5055071687747,Ceramic Safari Printed Mug with Giraffe Head Handle,<p>Ceramic Safari Printed Mug with Giraffe Head Handle</p><p>Our shaped handle mugs are novelty and come in a great range of themes and designs. They are all food safe but cannot be used in the dishwasher or microwave.</p><p>Made from ceramics they will definitely be a talking point at the dinner table or in the office canteen.</p>,Height 14.5cm Width 12cm Depth 8cm,3.08,E,277,9060|100175,,1,http://www.puckator-dropship.co.uk/gifts/images/SMUG22_001.jpg
